Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
5,5,2014-04-04,5835,639,1,0,0,0
5,6,2014-04-05,4138,479,1,0,0,1
5,7,2014-04-06,0,0,0,1,0,0
5,1,2014-04-07,7819,751,1,1,0,0
5,2,2014-04-08,8072,842,1,1,0,0
5,3,2014-04-09,8510,948,1,1,0,0
5,4,2014-04-10,6098,647,1,0,0,0
5,5,2014-04-11,6396,612,1,0,0,0
5,6,2014-04-12,6145,559,1,1,0,0
5,7,2014-04-13,0,0,0,1,0,1
5,1,2014-04-14,5974,661,1,0,0,0
5,2,2014-04-15,6202,573,1,0,0,0
5,3,2014-04-16,5599,656,1,0,0,0
5,4,2014-04-17,7317,702,1,1,0,1
5,5,2014-04-18,3887,393,1,0,a,0
5,6,2014-04-19,5969,685,1,1,0,0
5,7,2014-04-20,0,0,0,0,0,1
5,1,2014-04-21,4220,424,1,0,c,0
5,2,2014-04-22,10139,1168,1,1,0,0
5,3,2014-04-23,5932,603,1,0,0,1
5,4,2014-04-24,6199,639,1,0,0,0
5,5,2014-04-25,6705,611,1,0,0,0
5,6,2014-04-26,6084,563,1,1,0,0
5,7,2014-04-27,0,0,0,0,0,1
5,1,2014-04-28,6383,655,1,0,0,0
5,2,2014-04-29,9649,906,1,1,0,1
5,3,2014-04-30,5653,578,1,0,0,0
5,4,2014-05-01,5012,473,1,1,a,0
5,5,2014-05-02,6222,589,1,0,0,0
5,6,2014-05-03,4973,568,1,0,0,0
5,7,2014-05-04,3329,323,1,0,0,0
5,1,2014-05-05,8207,825,1,1,0,0
5,2,2014-05-06,7495,784,1,1,0,0
5,3,2014-05-07,6167,725,1,0,0,0
5,4,2014-05-08,7243,774,1,0,0,0
5,5,2014-05-09,7248,749,1,0,0,0
5,6,2014-05-10,6880,696,1,1,0,0
5,7,2014-05-11,3259,300,1,0,0,0
5,1,2014-05-12,7186,844,1,0,0,0
5,2,2014-05-13,7449,789,1,0,0,0
5,3,2014-05-14,9034,995,1,1,0,0
5,4,2014-05-15,6623,671,1,1,0,0
5,5,2014-05-16,7768,786,1,0,0,0
5,6,2014-05-17,5324,548,1,0,0,0
5,7,2014-05-18,4713,546,1,1,0,0
5,1,2014-05-19,6764,780,1,0,0,0
5,2,2014-05-20,6932,654,1,0,0,0
5,3,2014-05-21,10076,998,1,1,0,0
5,4,2014-05-22,7609,746,1,1,0,0
5,5,2014-05-23,6288,677,1,0,0,0
5,6,2014-05-24,4962,562,1,0,0,0
5,7,2014-05-25,4499,439,1,1,0,0
5,1,2014-05-26,8052,819,1,0,0,0
5,2,2014-05-27,7992,754,1,0,0,0
5,3,2014-05-28,6091,560,1,0,0,0
5,4,2014-05-29,7102,663,1,0,0,0
5,5,2014-05-30,7578,852,1,0,0,0
5,6,2014-05-31,5078,503,1,0,0,0
5,7,2014-06-01,3476,395,1,0,0,0
5,1,2014-06-02,7740,840,1,0,0,0
5,2,2014-06-03,7481,705,1,0,0,0
5,3,2014-06-04,6696,640,1,0,0,0
5,4,2014-06-05,7923,737,1,1,0,0
5,5,2014-06-06,7052,678,1,0,0,0
5,6,2014-06-07,5677,630,1,0,0,0
5,7,2014-06-08,3877,370,1,0,0,0
5,1,2014-06-09,6700,682,1,0,0,0
5,2,2014-06-10,7282,750,1,0,0,0
5,3,2014-06-11,5457,578,1,0,0,0
5,4,2014-06-12,7160,710,1,0,0,0
5,5,2014-06-13,6909,655,1,0,0,0
5,6,2014-06-14,5211,572,1,0,0,0
5,7,2014-06-15,3435,318,1,0,0,0
5,1,2014-06-16,6736,741,1,0,0,0
5,2,2014-06-17,7586,818,1,1,0,0
5,3,2014-06-18,6794,655,1,1,0,0
5,4,2014-06-19,6543,659,1,0,0,0
5,5,2014-06-20,7311,716,1,0,0,0
5,6,2014-06-21,6070,590,1,0,0,0
5,7,2014-06-22,4069,462,1,0,0,0
5,1,2014-06-23,5884,670,1,0,0,0
5,2,2014-06-24,9520,1004,1,1,0,0
5,3,2014-06-25,7881,804,1,1,0,0
5,4,2014-06-26,8353,842,1,1,0,0
5,5,2014-06-27,9998,925,1,1,0,0
5,6,2014-06-28,4954,577,1,0,0,0
5,7,2014-06-29,0,0,0,1,0,0
5,1,2014-06-30,10128,1188,1,1,0,0
5,2,2014-07-01,6516,675,1,0,0,0
5,3,2014-07-02,5630,529,1,0,0,1
5,4,2014-07-03,6709,780,1,0,0,1
5,5,2014-07-04,6759,734,1,0,0,1
5,6,2014-07-05,5144,499,1,0,0,1
5,7,2014-07-06,4119,456,1,0,0,0
5,1,2014-07-07,8407,796,1,0,0,0
5,2,2014-07-08,7298,747,1,0,0,0
5,3,2014-07-09,5978,622,1,0,0,1
5,4,2014-07-10,8380,777,1,1,0,0
5,5,2014-07-11,0,0,0,1,0,0
5,6,2014-07-12,5023,480,1,0,0,0
5,7,2014-07-13,0,0,0,0,0,0
5,1,2014-07-14,7569,797,1,0,0,0
5,2,2014-07-15,7184,831,1,0,0,0
5,3,2014-07-16,6828,663,1,0,0,1
5,4,2014-07-17,5997,696,1,0,0,1
5,5,2014-07-18,7720,770,1,0,0,0
5,6,2014-07-19,7208,671,1,1,0,0
5,7,2014-07-20,3563,349,1,0,0,0
5,1,2014-07-21,7401,733,1,0,0,1
5,2,2014-07-22,8919,862,1,1,0,0
5,3,2014-07-23,6868,741,1,0,0,0
5,4,2014-07-24,6559,680,1,1,0,1
5,5,2014-07-25,7293,686,1,0,0,0
5,6,2014-07-26,4927,500,1,0,0,0
5,7,2014-07-27,3587,336,1,0,0,1
5,1,2014-07-28,9239,1010,1,1,0,0
5,2,2014-07-29,5403,507,1,0,0,1
5,3,2014-07-30,6786,697,1,0,0,0
5,4,2014-07-31,6427,587,1,0,0,0
5,5,2014-08-01,7016,658,1,0,0,0
5,6,2014-08-02,5819,643,1,0,0,0
5,7,2014-08-03,0,0,0,1,0,1
5,1,2014-08-04,9221,1009,1,1,0,0
5,2,2014-08-05,7050,683,1,0,0,0
5,3,2014-08-06,6374,588,1,0,0,0
5,4,2014-08-07,6656,690,1,1,0,1
5,5,2014-08-08,9332,854,1,1,0,0
5,6,2014-08-09,6602,688,1,1,0,1
5,7,2014-08-10,0,0,0,1,0,0
5,1,2014-08-11,7983,762,1,0,0,1
5,2,2014-08-12,5904,552,1,0,0,0
5,3,2014-08-13,6211,645,1,0,0,1
5,4,2014-08-14,7457,765,1,1,0,1
5,5,2014-08-15,6711,621,1,0,0,1
5,6,2014-08-16,4326,440,1,0,0,0
5,7,2014-08-17,3914,418,1,1,0,0
5,1,2014-08-18,6967,817,1,0,0,1
5,2,2014-08-19,5889,539,1,0,0,0
5,3,2014-08-20,6021,671,1,0,0,0
5,4,2014-08-21,6231,591,1,0,0,0
5,5,2014-08-22,5769,551,1,0,0,0
5,6,2014-08-23,6056,588,1,1,0,0
5,7,2014-08-24,3967,405,1,1,0,0
5,1,2014-08-25,8448,849,1,1,0,0
5,2,2014-08-26,8035,748,1,1,0,1
5,3,2014-08-27,7551,886,1,1,0,1
5,4,2014-08-28,7378,691,1,1,0,0
5,5,2014-08-29,7137,668,1,0,0,0
5,6,2014-08-30,5047,546,1,0,0,0
5,7,2014-08-31,0,0,0,0,0,1
5,1,2014-09-01,7381,835,1,1,0,0
5,2,2014-09-02,7465,868,1,1,0,0
5,3,2014-09-03,7537,762,1,1,0,0
5,4,2014-09-04,6759,681,1,0,0,0
5,5,2014-09-05,5623,511,1,0,0,0
5,6,2014-09-06,5380,494,1,1,0,0
5,7,2014-09-07,4522,428,1,1,0,0
5,1,2014-09-08,9833,1070,1,1,0,0
5,2,2014-09-09,7109,691,1,0,0,0
5,3,2014-09-10,6572,750,1,0,0,0
5,4,2014-09-11,0,0,0,1,0,0
5,5,2014-09-12,7730,739,1,0,0,0
5,6,2014-09-13,5122,574,1,0,0,0
5,7,2014-09-14,3721,394,1,0,0,0
5,1,2014-09-15,7618,836,1,1,0,0
5,2,2014-09-16,7277,680,1,1,0,0
5,3,2014-09-17,6023,631,1,0,0,0
5,4,2014-09-18,6021,590,1,0,0,0
5,5,2014-09-19,8925,1016,1,1,0,0
5,6,2014-09-20,5578,578,1,0,0,0
5,7,2014-09-21,0,0,0,1,0,0
5,1,2014-09-22,7390,858,1,1,0,0
5,2,2014-09-23,7937,877,1,1,0,0
5,3,2014-09-24,8545,857,1,1,0,0
5,4,2014-09-25,8008,747,1,1,0,0
5,5,2014-09-26,7439,858,1,1,0,0
5,6,2014-09-27,4612,479,1,0,0,0
5,7,2014-09-28,3222,309,1,0,0,0
5,1,2014-09-29,6514,750,1,0,0,0
5,2,2014-09-30,6474,641,1,1,0,0
5,3,2014-10-01,6232,668,1,0,0,0
5,4,2014-10-02,7348,732,1,1,0,0
5,5,2014-10-03,7921,749,1,1,0,0
5,6,2014-10-04,4740,491,1,0,0,0
5,7,2014-10-05,2570,258,1,0,0,0
5,1,2014-10-06,7760,750,1,1,0,0
5,2,2014-10-07,7792,715,1,1,0,0
5,3,2014-10-08,5669,520,1,0,0,0
5,4,2014-10-09,7337,698,1,1,0,0
5,5,2014-10-10,6516,645,1,1,0,0
5,6,2014-10-11,6083,585,1,1,0,0
5,7,2014-10-12,0,0,0,0,0,0
5,1,2014-10-13,5844,578,1,0,0,0
5,2,2014-10-14,8241,834,1,1,0,0
5,3,2014-10-15,6306,592,1,0,0,0
5,4,2014-10-16,4357,467,1,0,0,0
5,5,2014-10-17,7082,815,1,1,0,0
5,6,2014-10-18,4381,492,1,0,0,0
5,7,2014-10-19,0,0,0,1,0,0
5,1,2014-10-20,8625,841,1,1,0,0
5,2,2014-10-21,6125,653,1,1,0,0
5,3,2014-10-22,6172,636,1,0,0,0
5,4,2014-10-23,5805,667,1,0,0,0
5,5,2014-10-24,8546,953,1,1,0,0
5,6,2014-10-25,5397,539,1,1,0,0
5,7,2014-10-26,4370,491,1,1,0,0
5,1,2014-10-27,8611,909,1,1,0,0
5,2,2014-10-28,5990,584,1,0,0,0
5,3,2014-10-29,7120,681,1,1,0,0
5,4,2014-10-30,5073,586,1,0,0,0
5,5,2014-10-31,6708,612,1,1,0,0
5,6,2014-11-01,6639,655,1,1,0,0
5,7,2014-11-02,3488,335,1,1,0,0
5,1,2014-11-03,6061,651,1,0,0,0
5,2,2014-11-04,4867,495,1,0,0,0
5,3,2014-11-05,7324,726,1,1,0,0
5,4,2014-11-06,5398,507,1,0,0,0
5,5,2014-11-07,6189,687,1,0,0,0
5,6,2014-11-08,4049,440,1,0,0,0
5,7,2014-11-09,0,0,0,0,0,0
5,1,2014-11-10,6342,652,1,0,0,0
5,2,2014-11-11,6844,690,1,1,0,0
5,3,2014-11-12,5295,581,1,0,0,0
5,4,2014-11-13,5231,518,1,0,0,0
5,5,2014-11-14,5207,562,1,0,0,0
5,6,2014-11-15,4618,528,1,0,0,0
5,7,2014-11-16,0,0,0,0,0,0
5,1,2014-11-17,8032,773,1,1,0,0
5,2,2014-11-18,6593,622,1,0,0,0
5,3,2014-11-19,5730,621,1,0,0,0
5,4,2014-11-20,4740,525,1,0,0,0
5,5,2014-11-21,6657,737,1,0,0,0
5,6,2014-11-22,5170,539,1,1,0,0
5,7,2014-11-23,0,0,0,0,0,0
5,1,2014-11-24,5770,533,1,0,0,0
5,2,2014-11-25,4620,432,1,0,0,0
5,3,2014-11-26,5210,518,1,0,0,0
5,4,2014-11-27,5308,486,1,0,0,0
5,5,2014-11-28,6020,681,1,0,0,0
5,6,2014-11-29,3763,430,1,0,0,0
5,7,2014-11-30,0,0,0,0,0,0
5,1,2014-12-01,5566,645,1,0,0,1
5,2,2014-12-02,5998,557,1,0,0,1
5,3,2014-12-03,4576,444,1,0,0,0
5,4,2014-12-04,7245,679,1,1,0,1
5,5,2014-12-05,11758,1297,1,1,0,0
5,6,2014-12-06,6276,693,1,0,0,1
5,7,2014-12-07,3960,421,1,0,0,0
5,1,2014-12-08,11849,1324,1,1,0,0
5,2,2014-12-09,7964,830,1,0,0,0
5,3,2014-12-10,7994,812,1,0,0,0
5,4,2014-12-11,6679,634,1,0,0,1
5,5,2014-12-12,8255,797,1,0,0,0
5,6,2014-12-13,9245,969,1,1,0,1
5,7,2014-12-14,3567,334,1,0,0,1
5,1,2014-12-15,5832,603,1,0,0,1
5,2,2014-12-16,7782,731,1,0,0,0
5,3,2014-12-17,8761,935,1,1,0,0
5,4,2014-12-18,8301,850,1,0,0,1
5,5,2014-12-19,8766,921,1,1,0,0
5,6,2014-12-20,7619,870,1,1,0,1
5,7,2014-12-21,4567,515,1,1,0,0
5,1,2014-12-22,8153,772,1,0,0,1
5,2,2014-12-23,7622,696,1,0,0,1
5,3,2014-12-24,8336,979,1,0,0,0
5,4,2014-12-25,4234,439,1,0,b,0
5,5,2014-12-26,7485,803,1,1,b,0
5,6,2014-12-27,5845,679,1,0,0,1
5,7,2014-12-28,0,0,0,0,0,0
5,1,2014-12-29,11622,1063,1,1,0,0
5,2,2014-12-30,7926,764,1,0,0,1
5,3,2014-12-31,10660,1003,1,1,0,1
5,4,2015-01-01,4462,480,1,1,a,1
5,5,2015-01-02,5974,584,1,0,0,0
5,6,2015-01-03,4489,478,1,1,0,0
5,7,2015-01-04,0,0,0,0,0,1
5,1,2015-01-05,7852,738,1,1,0,0
5,2,2015-01-06,5480,504,1,0,0,0
5,3,2015-01-07,4520,480,1,0,0,1
5,4,2015-01-08,4358,480,1,0,0,1
5,5,2015-01-09,0,0,0,1,0,0
5,6,2015-01-10,5480,519,1,1,0,1
5,7,2015-01-11,0,0,0,0,0,0
5,1,2015-01-12,6069,638,1,1,0,0
5,2,2015-01-13,6207,704,1,0,0,0
5,3,2015-01-14,6019,696,1,1,0,0
5,4,2015-01-15,5514,642,1,0,0,0
5,5,2015-01-16,5189,475,1,0,0,1
5,6,2015-01-17,4394,431,1,0,0,0
5,7,2015-01-18,2914,331,1,0,0,1
5,1,2015-01-19,7311,752,1,1,0,0
5,2,2015-01-20,4437,451,1,0,0,0
5,3,2015-01-21,5140,498,1,0,0,1
5,4,2015-01-22,7845,780,1,1,0,0
5,5,2015-01-23,6730,666,1,0,0,0
5,6,2015-01-24,4048,389,1,0,0,1
5,7,2015-01-25,0,0,0,0,0,0
5,1,2015-01-26,5891,622,1,0,0,1
5,2,2015-01-27,5433,518,1,0,0,0
5,3,2015-01-28,5873,580,1,0,0,1
5,4,2015-01-29,7939,722,1,1,0,0
5,5,2015-01-30,5413,618,1,0,0,0
5,6,2015-01-31,3883,394,1,0,0,1
5,7,2015-02-01,0,0,0,0,0,0
5,1,2015-02-02,6809,763,1,0,0,0
5,2,2015-02-03,0,0,0,1,0,0
5,3,2015-02-04,6631,612,1,0,0,0
5,4,2015-02-05,6898,649,1,1,0,0
5,5,2015-02-06,6097,584,1,0,0,0
5,6,2015-02-07,5562,541,1,1,0,0
5,7,2015-02-08,0,0,0,1,0,0
5,1,2015-02-09,7164,799,1,1,0,0
5,2,2015-02-10,5140,522,1,0,0,0
5,3,2015-02-11,7332,785,1,1,0,0
5,4,2015-02-12,5879,619,1,0,0,0
5,5,2015-02-13,5901,678,1,0,0,0
5,6,2015-02-14,6456,596,1,1,0,0
5,7,2015-02-15,3500,359,1,0,0,0
5,1,2015-02-16,6545,725,1,0,0,0
5,2,2015-02-17,4551,530,1,0,0,0
5,3,2015-02-18,5718,527,1,0,0,0
5,4,2015-02-19,6822,695,1,0,0,0
5,5,2015-02-20,6434,615,1,1,0,0
5,6,2015-02-21,4335,493,1,0,0,0
5,7,2015-02-22,3069,338,1,0,0,0
5,1,2015-02-23,9223,915,1,1,0,0
5,2,2015-02-24,7074,817,1,1,0,0
5,3,2015-02-25,5641,618,1,0,0,0
5,4,2015-02-26,6684,610,1,0,0,0
5,5,2015-02-27,9354,961,1,1,0,0
5,6,2015-02-28,5636,645,1,1,0,0
5,7,2015-03-01,0,0,0,0,0,0
5,1,2015-03-02,6532,702,1,0,0,0
5,2,2015-03-03,8048,761,1,1,0,0
5,3,2015-03-04,8091,850,1,1,0,0
5,4,2015-03-05,6925,717,1,1,0,0
5,5,2015-03-06,7822,748,1,1,0,0
5,6,2015-03-07,5235,506,1,0,0,0
5,7,2015-03-08,0,0,0,0,0,0
5,1,2015-03-09,7091,826,1,0,0,0
5,2,2015-03-10,5747,544,1,0,0,0
5,3,2015-03-11,6587,599,1,0,0,0
5,4,2015-03-12,0,0,0,0,0,0
5,5,2015-03-13,7429,741,1,0,0,0
5,6,2015-03-14,6313,585,1,1,0,0
5,7,2015-03-15,3188,373,1,0,0,0
5,1,2015-03-16,6809,746,1,0,0,0
5,2,2015-03-17,6521,706,1,0,0,0
5,3,2015-03-18,5974,571,1,0,0,0
5,4,2015-03-19,6248,595,1,0,0,0
5,5,2015-03-20,6301,681,1,0,0,0
5,6,2015-03-21,4578,483,1,0,0,0
5,7,2015-03-22,3337,389,1,0,0,0
5,1,2015-03-23,7306,740,1,0,0,0
5,2,2015-03-24,6119,677,1,0,0,0
5,3,2015-03-25,8066,832,1,1,0,0
5,4,2015-03-26,8156,796,1,1,0,0
5,5,2015-03-27,6061,568,1,0,0,0
5,6,2015-03-28,4152,435,1,0,0,0
5,7,2015-03-29,0,0,0,0,0,0
5,1,2015-03-30,9299,1077,1,1,0,0
5,2,2015-03-31,6074,563,1,0,0,0
5,3,2015-04-01,6586,676,1,0,0,0
5,4,2015-04-02,7198,762,1,0,0,1
5,5,2015-04-03,4633,466,1,0,b,0
5,6,2015-04-04,5217,480,1,1,0,0
5,7,2015-04-05,0,0,0,0,0,0
5,1,2015-04-06,4745,539,1,1,b,0
5,2,2015-04-07,6723,691,1,0,0,0
5,3,2015-04-08,7855,781,1,1,0,1
5,4,2015-04-09,6573,602,1,0,0,1
5,5,2015-04-10,6512,674,1,0,0,0
5,6,2015-04-11,5907,694,1,0,0,0
5,7,2015-04-12,0,0,0,0,0,0
5,1,2015-04-13,7800,811,1,0,0,1
5,2,2015-04-14,6959,805,1,0,0,0
5,3,2015-04-15,7294,749,1,0,0,0
5,4,2015-04-16,5424,620,1,0,0,0
5,5,2015-04-17,6896,683,1,0,0,0
5,6,2015-04-18,5587,509,1,0,0,0
5,7,2015-04-19,3598,360,1,0,0,0
5,1,2015-04-20,6179,710,1,0,0,0
5,2,2015-04-21,6993,755,1,0,0,1
5,3,2015-04-22,8169,843,1,1,0,1
5,4,2015-04-23,8101,911,1,1,0,0
5,5,2015-04-24,9348,993,1,1,0,1
5,6,2015-04-25,4702,435,1,0,0,0
5,7,2015-04-26,3745,440,1,0,0,0
5,1,2015-04-27,7657,836,1,0,0,0
5,2,2015-04-28,5100,552,1,0,0,0
5,3,2015-04-29,10019,924,1,1,0,1
5,4,2015-04-30,7733,770,1,0,0,1
5,5,2015-05-01,4318,496,1,0,a,0
5,6,2015-05-02,5650,604,1,0,0,0
5,7,2015-05-03,3524,344,1,0,0,0
5,1,2015-05-04,8736,889,1,1,0,0
5,2,2015-05-05,8078,821,1,0,0,0
5,3,2015-05-06,9640,927,1,1,0,0
5,4,2015-05-07,9238,980,1,1,0,0
5,5,2015-05-08,6891,708,1,0,0,0
5,6,2015-05-09,7852,770,1,1,0,0
5,7,2015-05-10,0,0,0,1,0,0
5,1,2015-05-11,9914,933,1,1,0,0
5,2,2015-05-12,6068,642,1,0,0,0
5,3,2015-05-13,9858,1156,1,1,0,0
5,4,2015-05-14,6809,673,1,0,0,0
5,5,2015-05-15,7906,762,1,1,0,0
5,6,2015-05-16,4823,516,1,0,0,0
5,7,2015-05-17,3663,337,1,0,0,0
5,1,2015-05-18,10421,1025,1,1,0,0
5,2,2015-05-19,6715,619,1,0,0,0
5,3,2015-05-20,7004,709,1,0,0,0
5,4,2015-05-21,5880,579,1,0,0,0
5,5,2015-05-22,6792,636,1,0,0,0
5,6,2015-05-23,5472,524,1,0,0,0
5,7,2015-05-24,0,0,0,0,0,0
5,1,2015-05-25,7281,794,1,0,0,0
5,2,2015-05-26,9269,941,1,1,0,0
5,3,2015-05-27,5898,537,1,0,0,0
5,4,2015-05-28,6955,657,1,0,0,0
5,5,2015-05-29,9288,910,1,1,0,0
5,6,2015-05-30,5849,602,1,0,0,0
5,7,2015-05-31,4570,415,1,1,0,0
5,1,2015-06-01,10618,1021,1,1,0,0
5,2,2015-06-02,6834,679,1,0,0,0
5,3,2015-06-03,9083,919,1,1,0,0
5,4,2015-06-04,6605,614,1,1,0,0
5,5,2015-06-05,8738,797,1,0,0,0
5,6,2015-06-06,8143,774,1,1,0,0
5,7,2015-06-07,0,0,0,1,0,0
5,1,2015-06-08,7639,712,1,0,0,0
5,2,2015-06-09,6272,599,1,0,0,0
5,3,2015-06-10,5902,610,1,0,0,0
5,4,2015-06-11,6981,748,1,0,0,0
5,5,2015-06-12,6662,671,1,0,0,0
5,6,2015-06-13,4954,527,1,0,0,0
5,7,2015-06-14,3680,424,1,0,0,0
5,1,2015-06-15,6828,758,1,0,0,0
5,2,2015-06-16,6021,699,1,0,0,0
5,3,2015-06-17,6438,720,1,0,0,0
5,4,2015-06-18,6389,627,1,0,0,0
5,5,2015-06-19,5605,545,1,0,0,0
5,6,2015-06-20,5443,520,1,0,0,0
5,7,2015-06-21,4106,468,1,0,0,0
5,1,2015-06-22,7199,699,1,0,0,0
5,2,2015-06-23,7080,650,1,0,0,0
5,3,2015-06-24,7050,694,1,1,0,0
5,4,2015-06-25,7070,706,1,0,0,0
5,5,2015-06-26,9184,869,1,1,0,0
5,6,2015-06-27,5024,514,1,0,0,0
5,7,2015-06-28,0,0,0,1,0,0
5,1,2015-06-29,10744,1026,1,1,0,0
5,2,2015-06-30,9985,1108,1,1,0,0
5,3,2015-07-01,0,0,0,1,0,0
5,4,2015-07-02,10191,1029,1,1,0,0
5,5,2015-07-03,7528,832,1,0,0,0
5,6,2015-07-04,6911,680,1,1,0,0
5,7,2015-07-05,0,0,0,0,0,1
5,1,2015-07-06,9019,1047,1,0,0,0
5,2,2015-07-07,7607,757,1,0,0,0
5,3,2015-07-08,8736,999,1,1,0,0
5,4,2015-07-09,8014,751,1,1,0,1
5,5,2015-07-10,6593,682,1,0,0,1
5,6,2015-07-11,4821,560,1,0,0,1
5,7,2015-07-12,0,0,0,0,0,0
5,1,2015-07-13,0,0,0,0,0,1
5,2,2015-07-14,6322,654,1,0,0,0
5,3,2015-07-15,7026,646,1,0,0,0
5,4,2015-07-16,8532,857,1,0,0,1
5,5,2015-07-17,6167,591,1,0,0,0
5,6,2015-07-18,5259,600,1,0,0,0
5,7,2015-07-19,0,0,0,0,0,0
5,1,2015-07-20,9895,1134,1,1,0,1
5,2,2015-07-21,9091,985,1,1,0,0
5,3,2015-07-22,9678,967,1,1,0,0
5,4,2015-07-23,9153,959,1,1,0,1
5,5,2015-07-24,9654,1104,1,1,0,0
5,6,2015-07-25,5621,542,1,0,0,0
5,7,2015-07-26,5574,614,1,1,0,0
5,1,2015-07-27,9435,1064,1,1,0,1
5,2,2015-07-28,9445,903,1,1,0,0
5,3,2015-07-29,10064,963,1,1,0,1
5,4,2015-07-30,6918,637,1,0,0,1
5,5,2015-07-31,6584,616,1,0,0,0
6,2,2013-01-01,2183,234,1,0,b,0
6,3,2013-01-02,4836,471,1,0,0,0
6,4,2013-01-03,5381,512,1,0,0,0
6,5,2013-01-04,4660,445,1,0,0,0
6,6,2013-01-05,4789,532,1,1,0,0
6,7,2013-01-06,0,0,0,0,0,0
6,1,2013-01-07,6560,681,1,1,0,0
6,2,2013-01-08,6649,733,1,1,0,1
6,3,2013-01-09,4008,376,1,0,0,1
6,4,2013-01-10,4634,481,1,0,0,1
6,5,2013-01-11,5347,626,1,0,0,1
6,6,2013-01-12,4801,554,1,1,0,0
6,7,2013-01-13,2792,317,1,1,0,1
6,1,2013-01-14,5151,557,1,0,0,0
6,2,2013-01-15,4783,522,1,0,0,1
6,3,2013-01-16,4648,472,1,0,0,0
6,4,2013-01-17,4206,436,1,0,0,1
6,5,2013-01-18,4750,528,1,0,0,1
6,6,2013-01-19,3601,374,1,0,0,1
6,7,2013-01-20,3257,323,1,1,0,0
6,1,2013-01-21,7307,803,1,1,0,0
6,2,2013-01-22,6199,639,1,1,0,1
6,3,2013-01-23,4834,505,1,0,0,0
6,4,2013-01-24,4533,452,1,0,0,0
6,5,2013-01-25,5625,640,1,0,0,1
6,6,2013-01-26,3662,384,1,0,0,0
6,7,2013-01-27,3798,445,1,1,0,1
6,1,2013-01-28,4293,437,1,0,0,0
6,2,2013-01-29,5294,581,1,1,0,0
6,3,2013-01-30,5754,648,1,0,0,0
6,4,2013-01-31,6327,642,1,1,0,0
6,5,2013-02-01,5392,503,1,0,0,0
6,6,2013-02-02,3799,360,1,0,0,0
6,7,2013-02-03,0,0,0,0,0,0
6,1,2013-02-04,6984,797,1,1,0,0
6,2,2013-02-05,6595,620,1,1,0,0
6,3,2013-02-06,4719,461,1,0,0,0
6,4,2013-02-07,4097,424,1,0,0,0
6,5,2013-02-08,4844,480,1,0,0,0
6,6,2013-02-09,4965,503,1,1,0,0
6,7,2013-02-10,3403,331,1,1,0,0
6,1,2013-02-11,6081,665,1,0,0,0
6,2,2013-02-12,4063,447,1,0,0,0
6,3,2013-02-13,4951,571,1,0,0,0
6,4,2013-02-14,7009,664,1,1,0,0
6,5,2013-02-15,5492,640,1,0,0,0
6,6,2013-02-16,5687,610,1,1,0,0
6,7,2013-02-17,0,0,0,0,0,0
6,1,2013-02-18,5367,562,1,1,0,0
6,2,2013-02-19,5898,656,1,1,0,0
6,3,2013-02-20,5076,463,1,0,0,0
6,4,2013-02-21,6781,748,1,1,0,0
6,5,2013-02-22,5787,584,1,0,0,0
6,6,2013-02-23,3954,441,1,1,0,0
6,7,2013-02-24,0,0,0,0,0,0
6,1,2013-02-25,6524,670,1,1,0,0
6,2,2013-02-26,5758,530,1,0,0,0
6,3,2013-02-27,7012,661,1,1,0,0
6,4,2013-02-28,4799,550,1,0,0,0
6,5,2013-03-01,5016,506,1,0,0,0
6,6,2013-03-02,4532,433,1,0,0,0
6,7,2013-03-03,0,0,0,0,0,0
6,1,2013-03-04,7114,664,1,1,0,0
6,2,2013-03-05,7347,728,1,1,0,0
6,3,2013-03-06,5052,490,1,0,0,0
6,4,2013-03-07,6980,708,1,1,0,0
6,5,2013-03-08,5121,484,1,0,0,0
6,6,2013-03-09,3805,353,1,0,0,0
6,7,2013-03-10,4590,445,1,1,0,0
6,1,2013-03-11,5800,534,1,0,0,0
6,2,2013-03-12,5651,630,1,0,0,0
6,3,2013-03-13,5764,551,1,0,0,0
6,4,2013-03-14,5534,505,1,0,0,0
6,5,2013-03-15,5643,577,1,0,0,0
6,6,2013-03-16,4451,418,1,0,0,0
6,7,2013-03-17,0,0,0,0,0,0
6,1,2013-03-18,6484,647,1,0,0,0
6,2,2013-03-19,4695,537,1,0,0,0
6,3,2013-03-20,5900,686,1,0,0,0
6,4,2013-03-21,5999,683,1,0,0,0
6,5,2013-03-22,7854,761,1,1,0,0
6,6,2013-03-23,3853,412,1,0,0,0
6,7,2013-03-24,0,0,0,0,0,0
6,1,2013-03-25,6441,612,1,0,0,0
6,2,2013-03-26,5522,503,1,0,0,0
6,3,2013-03-27,5285,512,1,0,0,0
6,4,2013-03-28,7465,791,1,1,0,0
6,5,2013-03-29,3903,368,1,0,a,0
6,6,2013-03-30,5787,649,1,1,0,0
6,7,2013-03-31,0,0,0,0,0,0
6,1,2013-04-01,3895,392,1,1,c,0
6,2,2013-04-02,5600,649,1,0,0,0
6,3,2013-04-03,5116,466,1,0,0,0
6,4,2013-04-04,5513,553,1,0,0,0
6,5,2013-04-05,6414,584,1,0,0,0
6,6,2013-04-06,6351,638,1,1,0,0
6,7,2013-04-07,0,0,0,0,0,0
6,1,2013-04-08,5565,610,1,0,0,0
